country,countryname,OECD,EU,edate,date,party,partyname,parfam,coderID,coderyear,reltest,pervote,voteest,presvote,absseat,totseats,progtype,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,peruncod,total,rile,planeco,markeco,welfare,intpeace
79,Bosnia-Herzegovina,0,0,18/11/1990,199011,79222,SRS Alliance of Reform Forces,40,235,1996,0.721,7.83685028571616,0,99.99,12,130,1,0,0,0,0,0,2.17391300201416,0,2.17391300201416,2.17391300201416,0,0,6.52173900604248,0,0,0,0,0,0,0,4.34782600402832,0,0,0,0,0,0,0,0,6.52173900604248,2.17391300201416,0,0,0,0,0,0,0,2.17391300201416,2.17391300201416,0,4.34782600402832,0,0,4.34782600402832,4.34782600402832,0,0,8.69565200805664,0,0,2.17391300201416,0,0,2.17391300201416,0,10.8695650100708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8695650100708,0,0,0,0,0,0,0,0,0,0,0,2.17391300201416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391300201416,0,0,0,17.3913040161133,46,0,0,4.34782600402832,4.34782600402832,2.17391300201416
79,Bosnia-Herzegovina,0,0,14/9/1996,199609,79223,SPRS Socialist Party of the Republic Serbia,90,235,1998,0.721,0,0,99.99,0,42,1,0.459770113229752,0,2.06896543502808,1.83908045291901,0,2.29885053634644,0.459770113229752,0.229885056614876,1.83908045291901,0,12.6436777114868,10.1149425506592,1.60919535160065,0,0,0,0.229885056614876,0,0,2.06896543502808,0,0,0.459770113229752,0,0,0,1.60919535160065,0,4.82758617401123,3.90804600715637,0,0,0.229885056614876,0,0,3.67816090583801,4.82758617401123,1.14942526817322,3.44827580451965,0,1.14942526817322,0,4.36781597137451,0.919540226459503,3.67816090583801,0,0.229885056614876,0.459770113229752,0,0,1.37931036949158,0,4.82758617401123,0.459770113229752,0,7.81609201431274,0,0,0,0,0,2.52873563766479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459770113229752,0,0,0,0,0,0,0,2.52873563766479,0.229885056614876,0,0,0,0,0.459770113229752,0.689655184745789,0,0,0,0,0,0.229885056614876,0,0,0,0,0,0,0,0,0,0,4.59770107269287,2.52873563766479,0.459770113229752,435,5.74712586402893,0.459770113229752,2.29885049164295,4.59770107269287,2.29885053634644
79,Bosnia-Herzegovina,0,0,12/9/1998,199809,79321,SDP BiH Social Democratic Party,30,235,2000,0.721,7.99451754195407,0,99.99,4,42,1,0,0,0,0,0,0,0,0.684931516647339,0,0,2.05479454994202,3.42465758323669,2.05479454994202,1.36986303329468,0,0,0.684931516647339,2.05479454994202,4.10958909988403,3.42465758323669,2.73972606658936,0,0,0.684931516647339,0,0.684931516647339,6.16438341140747,0,2.05479454994202,0,0,0,0,0,0,0.684931516647339,0,4.10958909988403,10.2739725112915,0,4.79452037811279,0,0,3.42465758323669,0,0.684931516647339,1.36986303329468,3.42465758323669,8.90410995483398,0,3.42465758323669,0,0,0,0,2.73972606658936,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79452037811279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931516647339,0,1.36986303329468,0,0,0,0.684931516647339,0,0,1.36986303329468,0,0,0.684931516647339,0,0,0,0,0,0,0,0,0,0,4.79452037811279,9.58904075622559,0,146,-2.05479407310486,0,3.42465758323669,14.3835616111755,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79321,SDP BiH Social Democratic Party,30,235,2000,0.721,18,0,99.99,9,42,1,0.145348832011223,0,0,0,0,0,0.726744174957275,1.45348834991455,0,0,8.43023300170898,7.84883737564087,2.03488373756409,1.01744186878204,5.08720922470093,0,1.16279065608978,3.05232548713684,2.61627912521362,1.74418604373932,0.290697664022446,0,0,0.290697664022446,0,0,4.06976747512817,0,0.726744174957275,3.3430233001709,0,0,2.76162791252136,0,0,2.9069766998291,1.88953483104706,2.32558131217956,11.6279067993164,0,2.03488373756409,0,0.145348832011223,2.47093033790588,0.145348832011223,1.59883725643158,0,0.290697664022446,4.06976747512817,0,1.30813956260681,0,1.30813956260681,0.581395328044891,0,2.76162791252136,0,0.43604651093483,0,0,0,0,0,0,0,0,0,0,0,2.32558131217956,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,1.59883725643158,0,0,0,0,0,0,0,0,1.01744186878204,0,0,0.43604651093483,0,0,0,0,0,0,0,0,0,0,3.05232548713684,2.61627912521362,0,688,-5.08720883727074,0,4.50581395626068,13.953488111496,0
79,Bosnia-Herzegovina,0,0,5/10/2002,200210,79321,SDP BiH Social Democratic Party,30,998,998,998,9.13,0,99.99,4,42,3,0.145348832011223,0,0,0,0,0,0.726744174957275,1.45348834991455,0,0,8.43023300170898,7.84883737564087,2.03488373756409,1.01744186878204,5.08720922470093,0,1.16279065608978,3.05232548713684,2.61627912521362,1.74418604373932,0.290697664022446,0,0,0.290697664022446,0,0,4.06976747512817,0,0.726744174957275,3.3430233001709,0,0,2.76162791252136,0,0,2.9069766998291,1.88953483104706,2.32558131217957,11.6279067993164,0,2.03488373756409,0,0.145348832011223,2.47093033790588,0.145348832011223,1.59883725643158,0,0.290697664022446,4.06976747512817,0,1.30813956260681,0,1.30813956260681,0.581395328044891,0,2.76162791252136,0,0.43604651093483,0,0,0,0,0,0,0,0,0,0,0,2.32558131217957,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,1.59883725643158,0,0,0,0,0,0,0,0,1.01744186878204,0,0,0.43604651093483,0,0,0,0,0,0,0,0,0,0,3.05232548713684,2.61627912521362,0,688,-5.08720883727074,0,4.50581395626068,13.953488111496,0
79,Bosnia-Herzegovina,0,0,12/9/1998,199809,79421,KzCD BiH United and Democratic Bosnia,99,235,2000,0.721,33.8277046030287,0,99.99,17,42,8,0,0,0,0,0,2.17391300201416,1.44927537441254,0,0,0,6.52173900604248,8.69565200805664,1.44927537441254,0,0.724637687206268,0,0.724637687206268,0,0,5.79710149765015,0.724637687206268,0,0,0,0,0,6.52173900604248,0,2.89855074882507,7.24637699127197,0,0,1.44927537441254,0,0,0.724637687206268,2.17391300201416,0,2.89855074882507,0,5.79710149765015,0,0,2.89855074882507,0,0,0,2.89855074882507,20.2898559570312,0,0,0,0,0,0,0.724637687206268,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44927537441254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62318849563599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724637687206268,9.42028999328613,0,138,-2.17391294240952,0,7.24637687206268,2.89855074882507,2.17391300201416
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79422,PDP RS Democratic Progress Party of the Republic Serbia,90,235,2000,0.721,6.4,0,99.99,2,42,1,0.518134713172913,0,0,2.07253885269165,0,0,1.55440413951874,2.59067368507385,0,0,2.07253885269165,10.3626947402954,1.03626942634583,0,2.59067368507385,0,0,0.518134713172913,0,5.69948196411133,0,0,0,0,0.518134713172913,1.55440413951874,1.03626942634583,0,2.59067368507385,0,0,0,0,0,0,0,4.66321229934692,0,9.32642459869385,0,2.59067368507385,0,5.69948196411133,0,0,0,0,4.1450777053833,10.8808288574219,0,0,0,1.03626942634583,0,0,1.55440413951874,0,0,0,0,0,1.03626942634583,0,0,0,0,0,0,0,1.03626942634583,0,5.69948196411133,0,0,0,0,0,0,0,1.03626942634583,0,0,0,0,1.03626942634583,0,0,0,0,0,0,0,0,0,0.518134713172913,0,0.518134713172913,1.03626942634583,0,0,0,0,0,0,0,0,0,3.10880827903748,10.3626947402954,0,193,-2.07253897190094,0,5.69948196411133,9.32642459869385,0
79,Bosnia-Herzegovina,0,0,5/10/2002,200210,79422,PDP RS Democratic Progress Party of the Republic Serbia,90,998,998,998,4.33,0,99.99,2,42,3,0.518134713172913,0,0,2.07253885269165,0,0,1.55440413951874,2.59067368507385,0,0,2.07253885269165,10.3626947402954,1.03626942634583,0,2.59067368507385,0,0,0.518134713172913,0,5.69948196411133,0,0,0,0,0.518134713172913,1.55440413951874,1.03626942634583,0,2.59067368507385,0,0,0,0,0,0,0,4.66321229934692,0,9.32642459869385,0,2.59067368507385,0,5.69948196411133,0,0,0,0,4.1450777053833,10.8808288574219,0,0,0,1.03626942634583,0,0,1.55440413951874,0,0,0,0,0,1.03626942634583,0,0,0,0,0,0,0,1.03626942634583,0,5.69948196411133,0,0,0,0,0,0,0,1.03626942634583,0,0,0,0,1.03626942634583,0,0,0,0,0,0,0,0,0,0.518134713172913,0,0.518134713172913,1.03626942634583,0,0,0,0,0,0,0,0,0,3.10880827903748,10.3626947402954,0,193,-2.07253897190092,0,5.69948196411133,9.32642459869385,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79423,NHI New Croatian Initiative,90,235,2000,0.721,0,0,99.99,0,42,1,4.2857141494751,0,0,0,5.7142858505249,0,5.7142858505249,4.2857141494751,0,0,1.42857146263123,7.14285707473755,0,0,2.85714292526245,0,0,0,0,1.42857146263123,0,0,0,0,0,0,0,0,1.42857146263123,0,0,0,0,0,0,0,0,0,2.85714292526245,0,0,0,2.85714292526245,0,2.85714292526245,0,4.2857141494751,5.7142858505249,8.5714282989502,0,0,0,0,0,0,11.4285717010498,0,2.85714292526245,0,0,0,4.2857141494751,0,0,0,0,0,0,0,4.2857141494751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7142858505249,0,1.42857146263123,0,0,0,0,0,0,1.42857146263123,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42857146263123,4.2857141494751,1.42857146263123,70,-2.85714292526245,0,1.42857146263123,2.85714292526245,5.7142858505249
79,Bosnia-Herzegovina,0,0,12/9/1998,199809,79721,SRS RS Serbian Radical Party of the Republic Serbia,90,235,2000,0.721,6.86593293025912,0,99.99,2,42,1,0,0,0,0.534759342670441,0,0.534759342670441,0,0,0,0,13.3689842224121,3.20855617523193,0.534759342670441,0,0.534759342670441,0,1.06951868534088,0.534759342670441,0,6.41711235046387,1.06951868534088,0,0,0,0,0,0,0,1.06951868534088,2.67379689216614,0,0,4.8128342628479,0,0,0,0,4.8128342628479,21.3903751373291,0,4.27807474136353,0.534759342670441,0.534759342670441,1.06951868534088,0,0,0,0,0,0,0,0,0,1.06951868534088,2.13903737068176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534759342670441,0,0,0,0,0,0,0,0,4.8128342628479,0.534759342670441,0,0,0,0,0.534759342670441,0,0,0,0,0,1.06951868534088,0.534759342670441,0,0,0,0,0,0,0,0,0,2.13903737068176,17.1122989654541,0.534759342670441,187,-2.13903784751892,0,11.2299466133118,26.203209400177,0.534759342670441
79,Bosnia-Herzegovina,0,0,12/9/1998,199809,79722,RS RS Radical Party of the Republic Serbia,90,235,2000,0.721,0,0,99.99,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27868843078613,0,0,0,0,0,0,0,0,9.8360652923584,8.19672107696533,0,0,0,0,0,0,8.19672107696533,0,0,0,4.9180326461792,0,3.27868843078613,0,0,0,0,0,22.9508190155029,0,0,0,0,1.63934421539307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63934421539307,0,0,0,0,0,0,0,0,0,0,0,0,1.63934421539307,4.9180326461792,0,0,0,0,0,0,0,0,0,0,0,1.63934421539307,0,0,0,0,0,0,0,0,0,0,27.8688526153564,0,61,1.63934421539307,0,3.27868843078613,0,0
79,Bosnia-Herzegovina,0,0,14/9/1996,199609,79723,S BiH Party of Bosnia and Herzegovina,90,998,998,998,3.92,0,99.99,2,42,3,0,0,0,0,0,0,0.318471342325211,1.59235668182373,0,0,0.636942684650421,0.636942684650421,26.4331207275391,14.3312101364136,1.91082799434662,0,0.318471342325211,0.318471342325211,0,0.636942684650421,0,0,0,0,0,0,0.318471342325211,0,2.54777073860168,17.8343944549561,0,0,0.636942684650421,0,0,0,0,0,1.27388536930084,0,0,0,0,3.18471336364746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2420387268066,0,0,0,0,0,0,0,0,7.64331197738647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,314,26.1146493852139,0,1.27388536930084,1.27388536930084,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79723,S BiH Party of Bosnia and Herzegovina,90,235,2000,0.721,11.4,0,99.99,4,42,1,0,0,0,0,0,0,0.318471342325211,1.59235668182373,0,0,0.636942684650421,0.636942684650421,26.4331207275391,14.3312101364136,1.91082799434662,0,0.318471342325211,0.318471342325211,0,0.636942684650421,0,0,0,0,0,0,0.318471342325211,0,2.54777073860169,17.8343944549561,0,0,0.636942684650421,0,0,0,0,0,1.27388536930084,0,0,0,0,3.18471336364746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2420387268066,0,0,0,0,0,0,0,0,7.64331197738647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,314,26.1146493852138,0,1.27388536930084,1.27388536930084,0
79,Bosnia-Herzegovina,0,0,5/10/2002,200210,79723,S BiH Party of Bosnia and Herzegovina,90,998,998,998,9.45,0,99.99,6,42,3,0,0,0,0,0,0,0.318471342325211,1.59235668182373,0,0,0.636942684650421,0.636942684650421,26.4331207275391,14.3312101364136,1.91082799434662,0,0.318471342325211,0.318471342325211,0,0.636942684650421,0,0,0,0,0,0,0.318471342325211,0,2.54777073860168,17.8343944549561,0,0,0.636942684650421,0,0,0,0,0,1.27388536930084,0,0,0,0,3.18471336364746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2420387268066,0,0,0,0,0,0,0,0,7.64331197738647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59235668182373,0,314,26.1146493852139,0,1.27388536930084,1.27388536930084,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79901,DNZ BiH Democratic People's Community,90,235,2000,0.721,0,0,99.99,0,42,1,0,0,0,0,1.16279065608978,1.16279065608978,0.581395328044891,0.581395328044891,0,0,2.9069766998291,4.06976747512817,4.06976747512817,0,3.48837208747864,0,2.32558131217956,3.48837208747864,5.23255825042725,1.16279065608978,0,0,0,0,0,0,5.23255825042725,0,5.23255825042725,18.0232563018799,0,0,0,0,0,0,0,0,7.55813932418823,0,2.9069766998291,0,0,5.8139533996582,0,0.581395328044891,1.74418604373932,6.39534902572632,0.581395328044891,0,0,0,2.32558131217956,0.581395328044891,0,0,0,0,0,0,0,2.32558131217956,0,0,0,0,0,0,0,0.581395328044891,0,0,0,0,0,0,0,0,0,0.581395328044891,0,0,0,0,1.74418604373932,0,0,0,0,0,0,0,0,1.74418604373932,0,0,1.16279065608978,0,0,0,0,0,0,0,0,0,0,0,1.74418604373932,2.9069766998291,172,4.06976801156998,0,1.16279065608978,7.55813932418823,2.32558131217956
79,Bosnia-Herzegovina,0,0,18/11/1990,199011,79951,SDA Party of Democratic Action,90,235,1996,0.721,32.0213205990159,0,99.99,43,130,1,0,0,0,0,0,0,0,0,0,0,7.80141830444336,3.5460991859436,0,0,4.25531911849976,0,0.709219872951508,0,0,2.83687949180603,2.83687949180603,0,0,0,0,0,19.8581562042236,0,0,0,0,0,1.41843974590302,0,0,2.12765955924988,3.5460991859436,0,2.83687949180603,0,0.709219872951508,0,30.4964542388916,0,6.38297891616821,0,0,2.12765955924988,1.41843974590302,0,0,0,0.709219872951508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83687949180603,0,0,0,0,0,0,0.709219872951508,0,0,0.709219872951508,0,0,0,0,0,0,0,0,0,0,0,0,2.12765955924988,0,0,0,0,0,0,0,141,46.808511197567,0,4.25531923770905,2.83687949180603,0
79,Bosnia-Herzegovina,0,0,14/9/1996,199609,79951,SDA Party of Democratic Action,90,998,998,998,37.98,0,99.99,19,42,3,0,0,0,0,0,0,0,0,0,0,7.80141830444336,3.5460991859436,0,0,4.25531911849976,0,0.709219872951508,0,0,2.83687949180603,2.83687949180603,0,0,0,0,0,19.8581562042236,0,0,0,0,0,1.41843974590302,0,0,2.12765955924988,3.5460991859436,0,2.83687949180603,0,0.709219872951508,0,30.4964542388916,0,6.38297891616821,0,0,2.12765955924988,1.41843974590302,0,0,0,0.709219872951508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83687949180603,0,0,0,0,0,0,0.709219872951508,0,0,0.709219872951508,0,0,0,0,0,0,0,0,0,0,0,0,2.12765955924988,0,0,0,0,0,0,0,141,46.808511197567,0,4.25531923770905,2.83687949180603,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79951,SDA Party of Democratic Action,90,235,2000,0.721,18.8,0,99.99,8,42,1,3.86740326881409,0,0,1.10497236251831,0,0,2.20994472503662,1.65745854377747,0,0,4.97237586975098,4.41988945007324,3.86740326881409,0,0.552486181259155,0,0,1.10497236251831,1.65745854377747,0,2.76243090629578,0,0,0,0,0,6.07734823226929,0,0,10.4972372055054,0,0,1.65745854377747,0,0,4.41988945007324,0,0,9.94475173950195,0,1.65745854377747,0,5.52486181259155,0,1.65745854377747,0,2.76243090629578,5.52486181259155,3.86740326881409,0,0,0,0,1.10497236251831,0,4.97237586975098,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20994472503662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65745854377747,0,0,0,0,0,0,0,0,0,0,0,0,0.552486181259155,0,0,0,0,0,0,0,1.10497236251831,0,0,6.62983417510986,0,181,13.2596681118011,0,1.65745854377747,9.94475173950195,0
79,Bosnia-Herzegovina,0,0,5/10/2002,200210,79951,SDA Party of Democratic Action,90,998,998,998,18.9,0,99.99,10,42,3,3.86740326881409,0,0,1.10497236251831,0,0,2.20994472503662,1.65745854377747,0,0,4.97237586975098,4.41988945007324,3.86740326881409,0,0.552486181259155,0,0,1.10497236251831,1.65745854377747,0,2.76243090629578,0,0,0,0,0,6.07734823226929,0,0,10.4972372055054,0,0,1.65745854377747,0,0,4.41988945007324,0,0,9.94475173950195,0,1.65745854377747,0,5.52486181259155,0,1.65745854377747,0,2.76243090629578,5.52486181259155,3.86740326881409,0,0,0,0,1.10497236251831,0,4.97237586975098,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20994472503662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65745854377747,0,0,0,0,0,0,0,0,0,0,0,0,0.552486181259155,0,0,0,0,0,0,0,1.10497236251831,0,0,6.62983417510986,0,181,13.2596681118012,0,1.65745854377747,9.94475173950195,0
79,Bosnia-Herzegovina,0,0,18/11/1990,199011,79952,SDS BiH Serbian Democratic Party,90,235,1996,0.721,25.7385109047549,0,99.99,34,130,1,0,0,0,0,0,0,0,0,0,0,36.6533851623535,16.7330684661865,5.17928266525269,2.7888445854187,0,0,0,0,1.19521915912628,7.17131471633911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796812772750854,0.398406386375427,1.99203193187714,1.59362554550171,0,0,0,0,2.39043831825256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19521915912628,0,0,0,0,0,0,0,2.7888445854187,0,1.19521915912628,0,0,15.5378484725952,0,0,0,0,1.99203193187714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406386375427,251,31.8725076913834,0,7.17131471633911,3.58565747737885,0
79,Bosnia-Herzegovina,0,0,18/11/1990,199011,79953,HDZ BiH Croatian Democratic Community,90,235,1996,0.721,15.6460433620856,0,99.99,21,130,1,0,0,0,0,0,0,0,2.04081630706787,6.12244892120361,0,14.2857141494751,4.08163261413574,0,0,0,0,4.08163261413574,0,0,2.04081630706787,0,0,0,0,0,0,0,0,2.04081630706787,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857141494751,0,0,0,0,2.04081630706787,0,0,0,0,0,0,0,6.12244892120361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081630706787,0,0,0,40.8163261413574,49,28.5714282989502,0,2.04081630706787,0,0
79,Bosnia-Herzegovina,0,0,14/9/1996,199609,79953,HDZ BiH Croatian Democratic Community,90,998,998,998,14.13,0,99.99,8,42,3,0,0,0,0,0,0,0,2.04081630706787,6.12244892120361,0,14.2857141494751,4.08163261413574,0,0,0,0,4.08163261413574,0,0,2.04081630706787,0,0,0,0,0,0,0,0,2.04081630706787,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857141494751,0,0,0,0,2.04081630706787,0,0,0,0,0,0,0,6.12244892120361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081630706787,0,0,0,40.8163261413574,49,28.5714282989502,0,2.04081630706787,0,0
79,Bosnia-Herzegovina,0,0,12/9/1998,199809,79953,HDZ BiH Croatian Democratic Community,90,235,2000,0.721,10.8737928193934,0,99.99,6,42,1,0,0,0,0,0,0,0,0,0,0,12.5,4.54545450210571,1.13636362552643,0,0,0,0,0,0,3.40909099578857,1.13636362552643,0,0,0,0,0,12.5,0,0,2.27272725105286,0,0,0,0,0,0,2.27272725105286,5.68181800842285,9.09090900421143,0,7.95454549789429,0,17.0454540252686,0,0,0,1.13636362552643,0,3.40909099578857,0,1.13636362552643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,10.2272729873657,0,88,13.6363632678986,0,3.40909099578857,14.7727270126343,0
79,Bosnia-Herzegovina,0,0,11/11/2000,200011,79953,HDZ BiH Croatian Democratic Community,90,998,998,998,11.4,0,99.99,5,42,3,0,0,0,0,0,0,0,0,0,0,12.5,4.54545450210571,1.13636362552643,0,0,0,0,0,0,3.40909099578857,1.13636362552643,0,0,0,0,0,12.5,0,0,2.27272725105286,0,0,0,0,0,0,2.27272725105286,5.68181800842285,9.09090900421143,0,7.95454549789429,0,17.0454540252686,0,0,0,1.13636362552643,0,3.40909099578857,0,1.13636362552643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,10.2272729873657,0,88,13.6363632678986,0,3.40909099578857,14.7727270126343,0
79,Bosnia-Herzegovina,0,0,5/10/2002,200210,79953,HDZ BiH Croatian Democratic Community,90,998,998,998,9.29,0,99.99,5,42,3,0,0,0,0,0,0,0,0,0,0,12.5,4.54545450210571,1.13636362552643,0,0,0,0,0,0,3.40909099578857,1.13636362552643,0,0,0,0,0,12.5,0,0,2.27272725105286,0,0,0,0,0,0,2.27272725105286,5.68181800842285,9.09090900421143,0,7.95454549789429,0,17.0454540252686,0,0,0,1.13636362552643,0,3.40909099578857,0,1.13636362552643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272725105286,10.2272729873657,0,88,13.6363632678986,0,3.40909099578857,14.7727270126343,0
79,Bosnia-Herzegovina,0,0,18/11/1990,199011,79954,MBO Muslim-Bosnian Organization,90,235,1996,0.721,0.90348247633488,0,99.99,2,130,1,0,0,0,0,0,0,1.96078431606293,1.30718958377838,1.96078431606293,0,3.26797389984131,15.6862745285034,0,0,5.22875833511353,0,3.26797389984131,0,0,4.5751633644104,1.30718958377838,0,0,0,1.30718958377838,0,3.26797389984131,0,1.30718958377838,6.53594779968262,0,0,2.61437916755676,0,0,3.92156863212586,7.18954229354858,0,4.5751633644104,0,3.92156863212586,0,3.92156863212586,0.653594791889191,1.96078431606293,0,0,0,3.26797389984131,0,1.96078431606293,0,0,1.96078431606293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431606293,1.96078431606293,1.30718958377838,0,0,0,0,0,0,0,0,0,3.92156863212586,0,0,0,0,0,0,0,0,0,0,0,0,3.92156863212585,153,-11.7647057771683,0,7.18954253196716,4.5751633644104,0
79,Bosnia-Herzegovina,0,0,14/9/1996,199609,79955,SDS Serbian Democratic Party,90,235,1998,0.721,24.153714524207,0,99.99,9,42,1,0.706214666366577,0,0,0.423728823661804,0,0.423728823661804,0,0,2.68361592292786,0,1.27118647098541,2.25988698005676,0.282485872507095,0,0.706214666366577,0,1.12994349002838,0,0,6.07344627380371,0.706214666366577,0,0,0,0,0,2.96610164642334,0,0.847457647323608,4.66101694107056,0,0,4.23728799819946,0,0,1.12994349002838,5.79096031188965,0.706214666366577,5.64971733093262,1.41242933273315,3.67231631278992,0,12.0056495666504,0,2.68361592292786,0,0,0.282485872507095,0.282485872507095,0.423728823661804,0,0,13.9830513000488,5.79096031188965,0,4.94350290298462,0.141242936253548,0.141242936253548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423728823661804,0,0,0,0,0,0,2.11864399909973,0.423728823661804,0.564971745014191,1.27118647098541,0,0,0.988700568675995,0,0,0,0.564971745014191,0,0.847457647323608,0.282485872507095,0,0,0,0,0,0,0,0.706214666366577,0,2.40112996101379,0.988700568675995,0,708,17.3728813529015,0,10.3107342720032,6.3559319972992,0.423728823661804
