"country","countryname","edate","party","partyname","day","month","year","econlr","econlr.se","econlr.lwr","econlr.upr","authlib","authlib.se","authlib.lwr","authlib.upr","tradmod","tradmod.se","tradmod.lwr","tradmod.upr"
53,"Ireland",1982-11-24,53620,"Fianna Fail",24,11,1982,-0.509360764583877,0.0949742532409244,-1.12269123668955,0.0930249133328289,1.18160025302822,0.167519245175345,0.405753855062431,1.99282308872127,-0.422247633822953,0.165096301408793,-1.18765431699578,0.385563124644559
53,"Ireland",1987-02-17,53620,"Fianna Fail",17,2,1987,0.294694478231473,0.00874777410658579,0.113189405364348,0.484624250610049,0.50903816633704,0.01789601607434,0.25682681249058,0.772319787214746,-1.00981003800079,0.0142820480124859,-1.24114924711538,-0.766947997092529
53,"Ireland",1989-06-15,53620,"Fianna Fail",15,6,1989,0.575128869456283,0.00798593174615721,0.402876788809914,0.755297650760826,0.656459738339859,0.0249281298874671,0.349397719061929,0.962090423998375,-0.722769465756453,0.028696818706301,-1.03603588940297,-0.368951473217794
53,"Ireland",1992-11-25,53620,"Fianna Fail",25,11,1992,0.428044131036296,0.0247276722144796,0.129906098468314,0.740745534511549,0.495724344169562,0.0501090071880075,0.0664427296339952,0.937375858724956,-0.0231060104586485,0.0857883481296447,-0.581960540507225,0.565187043586994
53,"Ireland",1997-06-06,53620,"Fianna Fail",6,6,1997,0.68387839695213,0.00328232124908956,0.570998053230104,0.797342569054061,0.166262379253922,0.00242154174380328,0.0752170707060604,0.264200320469346,-0.442742969198795,0.00524527939857558,-0.579992655053422,-0.293519699030759
53,"Ireland",2002-05-17,53620,"Fianna Fail",17,5,2002,0.0730518956629352,0.00451964587748265,-0.0597129896603594,0.204994262498057,0.214379282264041,0.0128471618762888,-0.00325414358930853,0.433547838511233,-0.330475511133594,0.0292302746556215,-0.664140368859418,0.00378658537502858
53,"Ireland",2007-05-24,53620,"Fianna Fail",24,5,2007,0.350432955713567,0.00428660417050502,0.220584511489616,0.479262523345073,0.376897092056602,0.00531943664894971,0.231409178528601,0.51297535611643,0.29026642600084,0.0115246610198833,0.0770902785909609,0.496274334705187
53,"Ireland",1948-02-04,53714,"CnP Republican Party",4,2,1948,-1.01844050799285,0.467816850850924,-2.39486586211688,0.257425189724381,2.59509888590989,0.383076685546282,1.37127884299477,3.84351969848761,1.95260570726861,0.265485762042021,0.930680340173587,2.97230829641528
53,"Ireland",1951-05-30,53714,"CnP Republican Party",30,5,1951,-1.12737259533385,0.375965734130344,-2.40964014449973,0.0315267361917655,2.95405889248654,0.357365011247748,1.80826470064835,4.11117281732511,2.25061216692284,0.264012926359224,1.33753833120607,3.30868213603914
53,"Ireland",1954-04-18,53714,"CnP Republican Party",18,4,1954,-1.15068501375426,0.352260126510371,-2.37049320530821,-0.00117363884801601,3.10488960251832,0.353485421696848,1.96596829299783,4.31262016728527,2.37403457210722,0.250524388639357,1.42683466865128,3.34906741773069
53,"Ireland",1957-03-05,53714,"CnP Republican Party",5,3,1957,-1.1354651618952,0.349643164340247,-2.34706589065819,-0.0302843466496081,3.15325143773402,0.350009528954434,2.04634610310382,4.34986557165788,2.42395799958876,0.250120691632712,1.50547038337197,3.4429273265495
53,"Ireland",1961-10-04,53714,"CnP Republican Party",4,10,1961,-1.05577388731855,0.367894193419794,-2.25193338507677,0.0964199958860307,3.03819176389634,0.381035176514534,1.87991600961039,4.30482560072164,2.35082652432082,0.270025915634786,1.29912012116437,3.34782265485278
53,"Ireland",1965-04-07,53714,"CnP Republican Party",7,4,1965,-0.881433467940183,0.403342854095655,-2.20893735529892,0.282169475332738,2.78217065903179,0.427581477663281,1.54584217602411,4.07662269435025,2.21225766819685,0.28007056803839,1.15516033314143,3.28448802312374
53,"Ireland",1948-02-04,53810,"CnT Party of the Land",4,2,1948,2.14055509171064,0.460022976457776,0.906689847155135,3.58924537115905,-0.836145142944545,0.266283649424545,-1.90419240641716,0.0984149864259249,-0.33431337421899,0.238219189399872,-1.23000840220744,0.640963271140199
53,"Ireland",1951-05-30,53810,"CnT Party of the Land",30,5,1951,2.14966619371354,0.41761371380286,0.916774361867417,3.48223068304911,-1.24035929790033,0.349548293673017,-2.44817282547773,-0.127491220876082,-0.464369252356753,0.266330829238701,-1.39587395364092,0.56134732274173
53,"Ireland",1954-04-18,53810,"CnT Party of the Land",18,4,1954,2.08915335486072,0.44798910783436,0.87396050350902,3.45999461064646,-1.37231952403499,0.432181458127304,-2.74262156687652,-0.17216656497009,-0.497814656226055,0.327955552439501,-1.59873404149671,0.647303870483396
53,"Ireland",1957-03-05,53810,"CnT Party of the Land",5,3,1957,1.99182308314462,0.47775261112872,0.693901438099524,3.34819750325838,-1.36545708474802,0.492456852796391,-2.84225966134081,-0.142448267335561,-0.476353507500448,0.363663553747737,-1.62398111015007,0.725917924351936
53,"Ireland",1961-10-04,53810,"CnT Party of the Land",4,10,1961,1.85736507575592,0.522191352054333,0.503099902231747,3.32822987271602,-1.30075214340156,0.576458395022674,-2.85336461755673,0.0459148912721647,-0.436310961487554,0.408113760259626,-1.68308750051873,0.810822631398372
53,"Ireland",1997-06-06,53951,"Sinn Fein Ourselves III",6,6,1997,-0.800696325634574,0.00739236542055018,-0.974244077521935,-0.636552473393431,-0.250354695198254,0.0118216844475273,-0.467626334592797,-0.0351288474136,0.0606641697992917,0.0285633816629731,-0.266167138993351,0.386254728862435
53,"Ireland",2002-05-17,53951,"Sinn Fein Ourselves III",17,5,2002,-0.804488135599375,0.00670345925658413,-0.973598834964084,-0.647639847405974,-0.228389512793972,0.0116002102250168,-0.440437272233373,-0.0222417395535385,0.0640699403110552,0.0271635951434002,-0.252639931788021,0.372614311825308
53,"Ireland",2007-05-24,53951,"Sinn Fein Ourselves III",24,5,2007,-0.939754755806344,0.0107515473092695,-1.15320470823529,-0.74160946785746,0.523346579446963,0.00659142106983122,0.364014143267807,0.688873853014059,0.1624744295456,0.0161577772053744,-0.0879120862734808,0.412368080439536
54,"Malta",1996-10-26,54320,"PL Labour Party",26,10,1996,0.129976546702574,0.0111435101421397,-0.0738450233488021,0.340316886977578,-0.554756854405079,0.0172188914455398,-0.817261872863004,-0.293412799717277,-0.505283325741758,0.0267247707850091,-0.80327449552166,-0.173642233184078
54,"Malta",1998-09-05,54320,"PL Labour Party",5,9,1998,0.35062201102237,0.00697819945894849,0.194285564217839,0.519485785530577,-0.142500005518423,0.00901708099629315,-0.333655316320552,0.0445451931560294,-0.660981339443769,0.0122632561131654,-0.873649328402525,-0.437800295439626
54,"Malta",1996-10-26,54620,"PN Nationalist Party",26,10,1996,0.945452675904679,0.0137657645503795,0.715503809589756,1.17793110524494,-0.45692744109215,0.00541681998360312,-0.606937355508743,-0.314061492628317,0.39254240318811,0.0109954967136537,0.184382590365172,0.593126380766157
54,"Malta",1998-09-05,54620,"PN Nationalist Party",5,9,1998,0.529793214490386,0.0171126577124467,0.274276596204132,0.791976531280653,0.100259765410756,0.0165789934218994,-0.16286343102099,0.356961203559615,0.720984516322892,0.0247763653307843,0.403664943745309,1.00444572451042
55,"Cyprus",1996-05-26,55321,"AKEL Progressive Party of the Working People",26,5,1996,-0.15625277195152,0.0167942132993241,-0.4103813765368,0.0939318020354131,0.14073179135538,0.00754445102792324,-0.0301909191763044,0.301787895842523,-0.384422124850396,0.0165409832927957,-0.634881760270696,-0.131735205766234
55,"Cyprus",2001-05-27,55321,"AKEL Progressive Party of the Working People",27,5,2001,0.059072579230781,0.0103769215517439,-0.137833634619799,0.251746106461959,0.115155938141011,0.00828635111039016,-0.0543155036358105,0.298122851634269,-0.0210977758760726,0.0220658960618302,-0.306181415479614,0.265805334710123
55,"Cyprus",1996-05-26,55322,"EDEK Socialist Party",26,5,1996,0.13287199880063,0.0093032713251618,-0.0563079607827043,0.322337846893683,0.31680674002433,0.00629496618064003,0.167393146464637,0.469792120962229,-0.198631127353046,0.0170290813458946,-0.454670510788088,0.068341144637935
55,"Cyprus",2001-05-27,55323,"KISOS Social Democrats Movement",27,5,2001,0.244993674480825,0.00605615251363691,0.0929427498457174,0.400540449139943,-0.183311332268137,0.00834511939220814,-0.363641104110973,-0.00409441345592078,-0.17716647784551,0.022238480533491,-0.457822998668058,0.111080080788086
55,"Cyprus",1996-05-26,55421,"KF Liberal Party",26,5,1996,2.27342823050298,0.517745840211887,0.955566565556447,3.80557942195378,0.909649195948004,0.125437697543055,0.27532530752624,1.6814624831866,0.0137855623698035,0.184955904682496,-0.753059398659272,0.855309543353602
55,"Cyprus",1996-05-26,55422,"DIKO Democratic Party",26,5,1996,0.697320152470048,0.0248795503705113,0.401102258247006,1.00877018990422,0.340291243201792,0.00766087125872984,0.17324949470963,0.515326744495879,0.259884821085568,0.01882667402475,-0.0275208441356342,0.519379980487077
55,"Cyprus",2001-05-27,55422,"DIKO Democratic Party",27,5,2001,0.355973096924686,0.00796209715315664,0.179751392882117,0.526511307381382,-0.0802460420296236,0.00932130175446565,-0.275772996789719,0.110324406184384,0.0552552990716199,0.0252169235042173,-0.265295884401727,0.369107286794541
55,"Cyprus",1996-05-26,55423,"KED Movement of Free Democrats",26,5,1996,0.765704371228827,0.0288050450194135,0.457855192747766,1.11881689246355,-0.125348248630798,0.00768829379153411,-0.292221031215184,0.0451882689475456,-0.220272836705719,0.0200509574166515,-0.4931340832663,0.0579746197443874
55,"Cyprus",1996-05-26,55711,"DISY Democratic Coalition",26,5,1996,0.521505649436614,0.00826769981272418,0.340308241849097,0.705160638373348,0.186796964527466,0.01099165021586,-0.0194376339015205,0.395193043328782,0.152015748957868,0.02634905744607,-0.186703155222009,0.457309946391304
55,"Cyprus",2001-05-27,55711,"DISY Democratic Coalition",27,5,2001,1.55484369230288,0.0124058741505775,1.34576278694671,1.7849254159802,-0.220075384390167,0.0141400122357224,-0.461270994524595,0.0112491175398164,-0.142017429395213,0.0337093142013888,-0.489022409080253,0.205275786730703
61,"United States",1920-11-02,61320,"Democratic Party",2,11,1920,0.615203379899673,0.0217968416325204,0.329867692417065,0.895793656605603,-0.0544468709826723,0.153961069016816,-0.839555392104787,0.703232149410186,0.157609616515345,0.195165956755745,-0.686711547978719,1.00857495062385
61,"United States",1924-11-04,61320,"Democratic Party",4,11,1924,0.661901181407161,0.0519287851009741,0.239182200291609,1.11782180287759,-0.463108146392734,0.0523594610015546,-0.939764922073424,-0.0456187212903235,-0.0367357550518308,0.088517453165977,-0.601562711288632,0.53889451196733
61,"United States",1928-11-06,61320,"Democratic Party",6,11,1928,0.902638145235083,0.0240742789580671,0.614796949452076,1.20782127562954,-0.901576393725356,0.0731555024365433,-1.4455880238689,-0.392658805698212,-0.211812065455687,0.0935563813396994,-0.807920854591774,0.388537473727336
61,"United States",1932-11-08,61320,"Democratic Party",8,11,1932,0.736705294897939,0.0459329710494955,0.330072969303616,1.16158627011771,-0.741141304062818,0.140213938278238,-1.4952134729125,-0.0382114818787584,-0.0702762014319279,0.163423659069562,-0.874490321594601,0.722584189283825
61,"United States",1936-11-03,61320,"Democratic Party",3,11,1936,0.765225409282006,0.0293458696062204,0.437214137184415,1.12520321667264,-0.368061221898019,0.101496638470227,-0.990087342679776,0.246688975265664,-0.086089921352541,0.144905733579839,-0.81114892940091,0.669280113460706
61,"United States",1940-11-05,61320,"Democratic Party",5,11,1940,0.424552858299137,0.0222259111412006,0.135568955387474,0.71708279428119,-0.706352627273172,0.0381033413218738,-1.11398034292912,-0.352129757506137,-0.150430137938215,0.0634346916720233,-0.623691998271005,0.34481027869209
61,"United States",1944-11-07,61320,"Democratic Party",7,11,1944,0.780910008535514,0.0661656559218547,0.282277255342033,1.31450614030041,-0.961651261340351,0.151425243996603,-1.74591811915198,-0.219483725250278,0.0661723590566976,0.156490082941347,-0.700128493353213,0.859157917050484
61,"United States",1948-11-02,61320,"Democratic Party",2,11,1948,-0.0485090316202739,0.0391551412992765,-0.440217417701575,0.342280778830219,-0.453459653236466,0.0400459424307107,-0.858131146990216,-0.0710134319784839,-0.144419605736172,0.0767680193463579,-0.668375721761994,0.400391592534885
61,"United States",1952-11-04,61320,"Democratic Party",4,11,1952,0.032652826763072,0.0147775025141702,-0.201130680729585,0.269767713085811,-0.653845174292696,0.0612569431433787,-1.16252514531669,-0.176605570320279,-0.0867424847738993,0.0869845319410512,-0.669198472453175,0.467118661160752
61,"United States",1956-11-06,61320,"Democratic Party",6,11,1956,0.211405087245076,0.0301246417465272,-0.130146093397721,0.55072805074202,-0.261043911260855,0.0483971170256413,-0.697293401009964,0.153527170644566,0.116594399500809,0.0889040042840342,-0.482819291951552,0.686119016117953
61,"United States",1960-11-08,61320,"Democratic Party",8,11,1960,0.486028303717215,0.0196564754728829,0.209636957464504,0.758238384244173,-0.516487944804962,0.036534108844494,-0.891853714976166,-0.151200706544326,0.406674109243582,0.0555885963478066,-0.0727277101877948,0.851462754537341
61,"United States",1964-11-03,61320,"Democratic Party",3,11,1964,0.406565989979315,0.0141792194969938,0.174993860342945,0.645393023153382,0.365537650038414,0.0361256906927229,-0.00262132911079541,0.742117817916307,0.594244034428196,0.0556868030065892,0.123401273448653,1.05684889108409
61,"United States",1968-11-05,61320,"Democratic Party",5,11,1968,0.480351148787164,0.0158206606776312,0.233655580792975,0.732007465927657,0.672697474780086,0.0189087431356673,0.411814822432862,0.947918684774504,0.310038291796704,0.0362092995300024,-0.0627511164061102,0.664650642996488
61,"United States",1972-11-07,61320,"Democratic Party",7,11,1972,0.175554107143145,0.0185420216694431,-0.0976167313195971,0.448231043098627,0.0774755820951139,0.00597455471779746,-0.0697078446319164,0.228000488455307,-0.0989640018744191,0.0163482446304964,-0.34160713779803,0.151739762640344
61,"United States",1976-11-02,61320,"Democratic Party",2,11,1976,0.225858765458467,0.0191589893918218,-0.0484196489001197,0.502843718355715,0.276236701851948,0.0125515169769537,0.0641390388510255,0.503697038882721,-0.0577324707423902,0.0299044569671886,-0.39610021156377,0.288146070954698
61,"United States",1980-11-04,61320,"Democratic Party",4,11,1980,-0.0773667107403639,0.00717450244812605,-0.243273840807697,0.0909392624403663,-0.687974800401148,0.00824285957674049,-0.862044771359813,-0.512575783928036,0.322150589326394,0.0150869921273826,0.0778681016089759,0.567013746738135
61,"United States",1984-11-06,61320,"Democratic Party",6,11,1984,0.75655741506207,0.0804597842752194,0.205576363882396,1.33810552719932,-0.627495441001918,0.0738851529469827,-1.20710457111605,-0.119928668819281,0.142830239233296,0.0986166699484872,-0.488502014250375,0.739788061046989
61,"United States",1988-11-08,61320,"Democratic Party",8,11,1988,0.714680712910109,0.062951578609808,0.235931121758541,1.21746426295504,-0.219563993525907,0.0223296072854826,-0.511798708042384,0.0818343331691217,0.195005782892488,0.0485873615884616,-0.237062058326194,0.645445630819114
61,"United States",1992-11-03,61320,"Democratic Party",3,11,1992,0.615034762282373,0.0357026991625889,0.244209089716252,0.985280903970522,0.0692119848136972,0.0122050722960476,-0.145856047429062,0.286082116109869,0.663570708058759,0.0202489442354679,0.390384271066726,0.943226705626896
61,"United States",1996-11-05,61320,"Democratic Party",5,11,1996,1.05877963722829,0.0416851805043819,0.685742080550457,1.45840101041169,0.553945959909386,0.00588211276639422,0.403749065029598,0.70725878059639,0.493319478930087,0.0106793513625017,0.29589135651746,0.693765133091788
61,"United States",2000-11-07,61320,"Democratic Party",7,11,2000,1.39577440107437,0.0404486753366701,1.01947055240293,1.80444341392281,0.309199344442948,0.00527044058231546,0.170438297326338,0.451749287491694,0.0955298749553702,0.0146412658459672,-0.143067461383463,0.315827432019812
61,"United States",2004-11-02,61320,"Democratic Party",2,11,2004,0.168331362957752,0.0184104194254768,-0.0951273878381881,0.430339019842676,0.220146260718337,0.00487575560078835,0.0840090780639864,0.356561481704992,-0.0601306930525548,0.0120243790013484,-0.276145639479087,0.154160824853766
61,"United States",2008-11-04,61320,"Democratic Party",4,11,2008,0.30573943149138,0.00998002839173843,0.11653664597367,0.50018232118029,0.577887177021292,0.00691179542141189,0.4205664322942,0.744917292154772,0.743588015687351,0.0100679812598731,0.542635378514332,0.932923216401616
61,"United States",1920-11-02,61620,"Republicans",2,11,1920,1.65964930324707,0.0621598365985496,1.18000124650896,2.16811685950085,0.380398438773541,0.0353546422093581,0.0275040806958367,0.756932099479949,0.0420814503260641,0.0742911965924943,-0.482656629947798,0.564129336293792
61,"United States",1924-11-04,61620,"Republicans",4,11,1924,1.5842470280141,0.0462966764791737,1.1655107540744,2.02682232041422,0.441075454103131,0.0962839526092756,-0.141999188320034,1.10861147272125,0.037587730701292,0.138803980539591,-0.680041690026266,0.773531950435507
61,"United States",1928-11-06,61620,"Republicans",6,11,1928,1.23100294989857,0.0352278548480188,0.89254038385078,1.62234726662946,0.194819781594206,0.0616276152890089,-0.272878221024149,0.705954938202651,-0.124783006441467,0.102639089392883,-0.71436316082529,0.48406845401897
61,"United States",1932-11-08,61620,"Republicans",8,11,1932,1.09903032875631,0.0290532805995438,0.787507805203128,1.44074418765912,0.154588387050361,0.0321684111242903,-0.195637626564167,0.513985043394477,-0.111359928165918,0.0668478223290146,-0.616676606751976,0.423626409180051
61,"United States",1936-11-03,61620,"Republicans",3,11,1936,1.42059388287849,0.050957556927857,0.998948488762875,1.87542486207497,-0.720617009482671,0.0614712681676481,-1.22969888666592,-0.268650583629501,0.201028300476514,0.0868768083593239,-0.384075112615672,0.800555420443166
61,"United States",1940-11-05,61620,"Republicans",5,11,1940,1.45148582490823,0.0406019302939,1.07918003688953,1.85148078324817,-0.138110390377729,0.0298690896470032,-0.478300229764504,0.19076001414259,0.0567626792940605,0.0578140288659242,-0.425743015378792,0.51052123867577
61,"United States",1944-11-07,61620,"Republicans",7,11,1944,0.97049929829009,0.0306701412065132,0.646777536197307,1.32814912363846,-0.765409872940387,0.0381977868367895,-1.17764242641514,-0.411335330446697,0.313161608041697,0.0588832046873586,-0.165677730952922,0.772615681320977
61,"United States",1948-11-02,61620,"Republican Party",2,11,1948,1.66739469053745,0.0854703728065735,1.10909424965648,2.25355963022611,0.033142111306366,0.0577511310152697,-0.443883536881992,0.516344968225696,0.172103743210138,0.0959572552748117,-0.451869738193193,0.759144637705
61,"United States",1952-11-04,61620,"Republican Party",4,11,1952,2.79162265743387,0.0873648317801139,2.25615651374423,3.39437013325921,1.58782792081274,0.0751327209569712,1.05567733950171,2.15537754437414,0.784023652329908,0.0784441408114798,0.231725089585692,1.32621625418058
61,"United States",1956-11-06,61620,"Republican Party",6,11,1956,2.87814559461082,0.124490878822007,2.21290304213089,3.5947657743764,1.18792491313317,0.0686165422465049,0.694728754225595,1.72949056501462,1.35800828982273,0.0528976086714696,0.909130960866619,1.80683464611413
61,"United States",1960-11-08,61620,"Republican Party",8,11,1960,2.48292257419573,0.0968056100257638,1.91303888629644,3.11197119754868,0.585045591684579,0.0663927020905504,0.0730275705102503,1.08836357200501,1.29822794651333,0.0566389188653116,0.824272596686975,1.77783098743606
61,"United States",1964-11-03,61620,"Republican Party",3,11,1964,3.06939374072314,0.118107961613537,2.41402836895049,3.7586670565185,0.697250171129841,0.0429172602245885,0.302984948172482,1.11887511890909,1.04809035236444,0.0449435428851402,0.647466777673757,1.46168264764428
61,"United States",1968-11-05,61620,"Republican Party",5,11,1968,2.50599688565703,0.119379953403787,1.86637805449687,3.21826327738833,0.64993404347963,0.0274725130794075,0.342963352423973,0.980782974659037,0.674895418698957,0.0373594194295501,0.284696632260315,1.04090562783751
61,"United States",1972-11-07,61620,"Republican Party",7,11,1972,2.76591470727881,0.072965059758182,2.26558778571717,3.33071227369209,0.791906381909972,0.013736127376652,0.563307447900562,1.01582508988954,0.129916816315175,0.0302309140854301,-0.204529326400407,0.480267114662052
61,"United States",1976-11-02,61620,"Republican Party",2,11,1976,2.7246132108332,0.0492851435275059,2.2965360780427,3.16598523642101,0.440366646778489,0.0110891519185078,0.238885453170989,0.645216130858348,0.954372920492021,0.0141508434243793,0.717057280525332,1.17550593921899
61,"United States",1980-11-04,61620,"Republican Party",4,11,1980,0.972593854336984,0.00647309147353184,0.809840553761809,1.13390140600328,-0.190684725438883,0.00893471173133848,-0.373510754407291,-0.00870401926700201,0.571810999172895,0.0165280112733591,0.320311905185178,0.819564403458727
61,"United States",1984-11-06,61620,"Republican Party",6,11,1984,1.92269161669439,0.0958033960332103,1.3234940633424,2.57152596933387,-0.0848631800432934,0.0521626614796588,-0.527164575058983,0.373523483973319,0.892325087269302,0.0595523154208365,0.416824935296336,1.36640456264048
61,"United States",1988-11-08,61620,"Republican Party",8,11,1988,1.93959669858785,0.0129628986925163,1.71141232877987,2.15975692769685,0.399661236762051,0.00326679890578688,0.289365052752329,0.512909602323585,0.941844885720212,0.00419339628432275,0.815052562742257,1.06931926715093
61,"United States",1992-11-03,61620,"Republican Party",3,11,1992,0.89228089670319,0.0069346491920426,0.736577775891883,1.07131370403807,0.748448880101672,0.006993809778092,0.58970705367341,0.917296444266812,1.22980780624943,0.00623558706380278,1.08209563585279,1.38339068321058
61,"United States",1996-11-05,61620,"Republican Party",5,11,1996,1.4546918008962,0.0165175495841914,1.21285946775083,1.70723385502998,0.640697115976366,0.00564651269746513,0.496319589689952,0.787713701173644,1.04925626337809,0.00569094562398087,0.903067872411886,1.1910174636089
61,"United States",2000-11-07,61620,"Republican Party",7,11,2000,2.07035547630697,0.0344242890709154,1.71941035286476,2.44461203579464,0.474460638217817,0.00331061535804252,0.358533459721676,0.58689014959705,0.858356501825483,0.00469372865654123,0.724907707450386,0.994133531693292
61,"United States",2004-11-02,61620,"Republican Party",2,11,2004,0.740325802758826,0.00421777420533861,0.615623011807738,0.86789546269325,0.507861608418531,0.0028731510332357,0.403267794431338,0.611945067823123,0.819077362120752,0.00400136075502967,0.692665729373245,0.934693895015447
61,"United States",2008-11-04,61620,"Republican Party",4,11,2008,0.850600421321439,0.0157977617827622,0.609340422829144,1.10188505839378,1.47549987496784,0.0185977754614206,1.2186849841409,1.75415529269445,1.313040077159,0.0140448796845228,1.08851031702709,1.54180226952491
61,"United States",1924-11-04,61621,"La Follette Progressive",4,11,1924,0.265531112210411,0.0377516663567178,-0.105890954960866,0.655167484136382,-1.71962516554174,0.159162768187669,-2.58884985786371,-1.0566027626571,-0.566072466926353,0.0921035852225197,-1.1314074087023,0.059681005542274
61,"United States",1948-11-02,61622,"Progressive Party",2,11,1948,-0.408000843518912,0.0139090724295075,-0.638067231620549,-0.186744040960858,-1.32951261994985,0.0460590254124975,-1.78055073391841,-0.94241716694886,0.102404743789329,0.0546733456729629,-0.362662471732849,0.552848121226676
61,"United States",1948-11-02,61911,"State's Rights Party",2,11,1948,1.48943311024648,0.67513459781043,0.0372434112526404,3.18570158759998,-1.20495515160618,0.183983822204081,-2.13015684073625,-0.44496569036973,0.629958436218647,0.165376457478213,-0.190065097680325,1.38884297890234
62,"Canada",1945-06-11,62320,"CCF Cooperative Commonwealth Federation",11,6,1945,-0.224232326797382,0.0126825252633631,-0.44749838585047,0.00317500291519063,-1.49290251634048,0.220927753705245,-2.47024740399874,-0.657698361209122,0.614282693772222,0.182550305975681,-0.26494473447921,1.4340402100979
62,"Canada",1949-06-27,62320,"CCF Cooperative Commonwealth Federation",27,6,1949,-0.537722546873497,0.00721428086128546,-0.705510411103418,-0.37254790839165,-1.57217573695671,0.209282955574862,-2.52009457749445,-0.72350668960484,0.46443337723837,0.174755420289805,-0.361006660042793,1.26144239547442
62,"Canada",1953-08-10,62320,"CCF Cooperative Commonwealth Federation",10,8,1953,-0.655002945079981,0.0077999482178686,-0.82361430732428,-0.480305459354268,-1.1877782314217,0.154464034835469,-2.01089058263898,-0.465818137304628,0.55921218328328,0.142687484332383,-0.198816507019424,1.31547190915228
62,"Canada",1957-06-10,62320,"CCF Cooperative Commonwealth Federation",10,6,1957,-0.415479278741223,0.0140025384816841,-0.649610542895333,-0.19969134213532,-1.08953520579667,0.071459839473421,-1.65311593678427,-0.604198071052866,0.455601079358495,0.0864931744592758,-0.116657506347697,1.04599400659464
62,"Canada",1958-03-31,62320,"CCF Cooperative Commonwealth Federation",31,3,1958,-0.478471749796694,0.0239461760500942,-0.791232142804303,-0.189115007352391,-1.11555724374443,0.125679550694465,-1.86155124306894,-0.477967417058776,0.382745135737361,0.131285828774526,-0.321308662399486,1.06663526912521
62,"Canada",1962-06-18,62320,"NDP New Democratic Party",18,6,1962,-0.248174963385482,0.00562095145810497,-0.392075973767339,-0.101931435393466,-1.1996931724554,0.0715566093040004,-1.76287681840467,-0.712674672484259,0.554232289862532,0.0766024634543061,-0.00154965685342082,1.06079454122036
62,"Canada",1963-04-08,62320,"NDP New Democratic Party",8,4,1963,0.0929457758146115,0.145324897790592,-0.646385965818872,0.847657967414818,-0.930802916537436,0.324253831040269,-2.08020583909876,0.155293167473482,0.455589991204617,0.270472771694305,-0.549657840542686,1.45049441273038
62,"Canada",1965-11-08,62320,"NDP New Democratic Party",8,11,1965,0.14560145801964,0.0804402990012816,-0.410728421400928,0.692320673856285,-0.720758820363183,0.35724542986713,-1.85994595612754,0.443820772163466,0.393565407594783,0.283181648554279,-0.589373149645898,1.4636640898567
62,"Canada",1968-06-25,62320,"NDP New Democratic Party",25,6,1968,-0.45544501530047,0.0324678439119927,-0.806617376651196,-0.116954268752486,-0.580090671859439,0.122282705794939,-1.29143636560401,0.0802209245868374,0.385919142809824,0.146304389504923,-0.384926723168269,1.17254850700635
62,"Canada",1972-10-30,62320,"NDP New Democratic Party",30,10,1972,-0.403716176620984,0.0149951560632688,-0.641903472150794,-0.164386904219198,0.320431407041487,0.037648721694471,-0.0610148140356488,0.703384608020513,0.86901670573802,0.0483894252347102,0.450321969178353,1.28294467870171
62,"Canada",1974-07-08,62320,"NDP New Democratic Party",8,7,1974,-0.3426120740229,0.0114611215197715,-0.563852196863044,-0.137963046961115,-0.232602331936987,0.0978868068044659,-0.840092277216731,0.377540224761339,0.719896449760811,0.118212539784131,0.00313483297035061,1.35786056243313
62,"Canada",1979-05-22,62320,"NDP New Democratic Party",22,5,1979,-0.203731074771109,0.0112459146303091,-0.416445168703091,0.0051807107156412,-0.0643202301315501,0.148710034099017,-0.833680439174671,0.701053338300332,0.322637298390059,0.182944094785206,-0.557324607447926,1.13847883022699
62,"Canada",1980-02-18,62320,"NDP New Democratic Party",18,2,1980,-0.128350732806977,0.00827048718791965,-0.316236877679908,0.0477775032325306,-0.381078311205088,0.225822005166793,-1.32722566483014,0.536350005622623,0.13378102930207,0.239608166244585,-0.811860111791162,1.09014470513381
62,"Canada",1984-09-04,62320,"NDP New Democratic Party",4,9,1984,0.0296787574951284,0.0419640976553135,-0.384429252219453,0.42877894780961,-1.16740490126149,0.250176187219999,-2.18291999734988,-0.250156262116845,-0.159851974082416,0.229338972774163,-1.08300185176098,0.80631913397361
62,"Canada",1988-11-21,62320,"NDP New Democratic Party",21,11,1988,-0.152169888954749,0.0251370618250626,-0.464242864682121,0.159882448758119,-1.55798487474311,0.216252642705562,-2.53236970837625,-0.694428138902559,-0.414185223393574,0.174577839325808,-1.1940012165863,0.383112118449926
62,"Canada",1993-10-25,62320,"NDP New Democratic Party",25,10,1993,-0.356617249294793,0.0289596904497012,-0.706784268509871,-0.0378014177868674,-1.53349459615515,0.104827706545929,-2.20980952749282,-0.955418194139837,-0.664212772614417,0.070726201874375,-1.18090244012325,-0.108876220666593
62,"Canada",1997-06-02,62320,"NDP New Democratic Party",2,6,1997,-0.032281912362496,0.0620822872675624,-0.511358985051563,0.452299978528784,-0.936587848890692,0.0933931432964337,-1.55510897440114,-0.376656812671207,-0.347769828831735,0.10331173595915,-0.945406133939454,0.316748536942381
62,"Canada",2000-11-27,62320,"NDP New Democratic Party",27,11,2000,0.109613363158792,0.0589812496125115,-0.382800817951307,0.6005757369744,0.197164394328181,0.0360372249636299,-0.159653195549899,0.580352607503244,-0.297776282224649,0.0615958110537642,-0.754618168740929,0.203352073564517
