st,state,year,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive,democracy_mcmc_lib,democracy_mcmc_lib_sd,democracy_mcmc_lib_se,democracy_additive_lib
WI,Wisconsin,2008,0.846499649,0.31621288,0.009999529,1.759168213,0.884673058,0.302783975,0.004282012,0.471015199
WI,Wisconsin,2007,0.881028194,0.318958492,0.010086353,1.746403925,0.902791712,0.305832988,0.004325132,0.467597576
WI,Wisconsin,2006,0.899609281,0.307959484,0.009738534,1.744087971,0.912304723,0.303841329,0.004296965,0.466977482
WI,Wisconsin,2005,1.038785112,0.309138848,0.009775829,1.818467708,1.04720906,0.307781229,0.004352684,0.486892569
WI,Wisconsin,2004,1.007959509,0.299306269,0.009464895,1.791222865,1.035756454,0.300585323,0.004250918,0.479597794
WI,Wisconsin,2003,1.324620585,0.303809621,0.009607304,2.04400891,1.324760686,0.307279751,0.004345592,0.547280957
WI,Wisconsin,2002,1.315562498,0.318343075,0.010066892,2.000441993,1.325070902,0.306582579,0.004335732,0.535615967
WI,Wisconsin,2001,1.070742476,0.321385596,0.010163105,1.874204139,1.088131164,0.301969633,0.004270496,0.501815932
WI,Wisconsin,2000,1.071751963,0.31691661,0.010021783,1.879296605,1.096057384,0.307924771,0.004354714,0.503179434
WY,Wyoming,2018,0.155960215,0.309255472,0.009779517,0.473079634,0.172880957,0.305853887,0.004325427,0.12666651
WY,Wyoming,2017,0.166071462,0.323550562,0.010231567,0.424598148,0.150595642,0.305897231,0.00432604,0.11368565
WY,Wyoming,2016,0.133395468,0.301844572,0.009545163,0.424598148,0.156597953,0.301396752,0.004262394,0.11368565
WY,Wyoming,2015,0.123177992,0.300626919,0.009506658,0.170313295,0.136984917,0.301554923,0.004264631,0.045601183
WY,Wyoming,2014,0.115247839,0.316639479,0.010013019,0.170313295,0.137317773,0.305897311,0.004326041,0.045601183
WY,Wyoming,2013,0.144602722,0.308590931,0.009758502,0.23698998,0.142269476,0.30178883,0.004267939,0.063453786
WY,Wyoming,2012,0.107094366,0.306262903,0.009684883,0.216707693,0.134886172,0.30396059,0.004298652,0.058023227
WY,Wyoming,2011,0.21787878,0.311420263,0.009847973,0.313265645,0.248699307,0.306662718,0.004336866,0.083876504
WY,Wyoming,2010,0.2161188,0.310081334,0.009805633,0.293453464,0.251213998,0.301112149,0.004258369,0.078571816
WY,Wyoming,2009,0.209098418,0.30610696,0.009679952,0.041069018,0.212777854,0.300716921,0.004252779,0.010996181
WY,Wyoming,2008,0.190872729,0.311635454,0.009854778,0.055048783,0.21219904,0.306744374,0.004338021,0.014739246
WY,Wyoming,2007,0.253355846,0.297084487,0.009394636,0.090297533,0.254225133,0.30503607,0.004313861,0.024177057
WY,Wyoming,2006,0.259699238,0.307693996,0.009730138,0.105683127,0.260979784,0.304240971,0.004302617,0.028296532
WY,Wyoming,2005,0.24844152,0.306036982,0.009677739,0.108033042,0.252657482,0.305387917,0.004318837,0.028925719
WY,Wyoming,2004,0.25069928,0.302725248,0.009573013,0.129518725,0.253693836,0.301938615,0.004270057,0.034678485
WY,Wyoming,2003,0.355276524,0.302677508,0.009571503,0.150086303,0.386126132,0.306757107,0.004338201,0.040185429
WY,Wyoming,2002,0.350701156,0.308884688,0.009767791,0.133551478,0.378881917,0.299052677,0.004229244,0.03575825
WY,Wyoming,2001,0.561095671,0.32001402,0.010119732,0.21910328,0.583239362,0.30088715,0.004255187,0.058664643
WY,Wyoming,2000,0.543348092,0.314588447,0.00994816,0.189050978,0.571506482,0.300787337,0.004253775,0.050618175
